event_id,unit_id,event_type,event_time,from_branch_id,to_branch_id,request_id
E0019679,U0022374,ISSUED,2026-07-24T20:14:04.046112+05:30,BR05,BR05,R012379
E0019680,U0016444,ISSUED,2026-07-24T19:55:18.541582+05:30,BR02,BR02,R012380
E0019681,U0020739,ISSUED,2026-07-24T20:51:42.401875+05:30,BR01,BR01,R012381
E0019682,U0024567,ISSUED,2026-07-24T22:41:09.499565+05:30,BR03,BR03,R012382
E0019683,U0024766,ISSUED,2026-07-24T22:41:09.499565+05:30,BR03,BR03,R012382
E0019684,U0016448,ISSUED,2026-07-24T21:59:29.931423+05:30,BR02,BR02,R012383
E0019685,U0017951,ISSUED,2026-07-24T22:38:38.727051+05:30,BR05,BR05,R012384
E0019686,U0021782,ISSUED,2026-07-24T21:19:22.687351+05:30,BR06,BR06,R012385
E0019687,U0023257,ISSUED,2026-07-24T21:19:22.687351+05:30,BR06,BR06,R012385
E0019688,U0022404,ISSUED,2026-07-24T20:47:20.223845+05:30,BR05,BR05,R012386
E0019689,U0021031,ISSUED,2026-07-24T20:47:20.223845+05:30,BR05,BR05,R012386
E0019690,U0021040,ISSUED,2026-07-24T20:47:20.223845+05:30,BR05,BR05,R012386
E0019691,U0020757,ISSUED,2026-07-24T20:46:51.235723+05:30,BR01,BR01,R012387
E0019692,U0017887,ISSUED,2026-07-24T21:12:21.742940+05:30,BR02,BR02,R012389
E0019693,U0017908,ISSUED,2026-07-24T21:12:21.742940+05:30,BR02,BR02,R012389
E0019694,U0010974,ISSUED,2026-07-25T00:03:02.762776+05:30,BR03,BR03,R012390
E0019695,U0010996,ISSUED,2026-07-25T00:03:02.762776+05:30,BR03,BR03,R012390
E0019696,U0016474,ISSUED,2026-07-24T21:42:57.262913+05:30,BR02,BR02,R012391
E0019697,U0016484,ISSUED,2026-07-24T21:42:57.262913+05:30,BR02,BR02,R012391
E0019698,U0024572,ISSUED,2026-07-25T00:27:12.195223+05:30,BR04,BR02,R012392
E0019699,U0024316,ISSUED,2026-07-24T22:26:00.971627+05:30,BR04,BR04,R012394
E0019700,U0011059,ISSUED,2026-07-24T22:56:54.577256+05:30,BR03,BR03,R012395
E0019701,U0011102,ISSUED,2026-07-24T22:56:54.577256+05:30,BR03,BR03,R012395
E0019702,U0009687,ISSUED,2026-07-24T22:17:15.437529+05:30,BR03,BR03,R012396
E0019703,U0009697,ISSUED,2026-07-24T22:17:15.437529+05:30,BR03,BR03,R012396
E0019704,U0024398,ISSUED,2026-07-24T22:29:52.698540+05:30,BR02,BR02,R012397
E0019705,U0017631,ISSUED,2026-07-24T22:24:20.817739+05:30,BR01,BR01,R012398
E0019706,U0019125,ISSUED,2026-07-24T22:24:20.817739+05:30,BR01,BR01,R012398
E0019707,U0019162,ISSUED,2026-07-24T22:24:20.817739+05:30,BR01,BR01,R012398
E0019708,U0021841,ISSUED,2026-07-24T22:33:24.407683+05:30,BR06,BR06,R012399
E0019709,U0023309,ISSUED,2026-07-24T22:33:24.407683+05:30,BR06,BR06,R012399
E0019710,U0024877,ISSUED,2026-07-25T02:32:32.913718+05:30,BR02,BR05,R012400
E0019711,U0021856,ISSUED,2026-07-25T01:46:36.525203+05:30,BR06,BR06,R012401
E0019712,U0023370,ISSUED,2026-07-25T01:46:36.525203+05:30,BR06,BR06,R012401
E0019713,U0021961,ISSUED,2026-07-25T01:46:36.525203+05:30,BR06,BR06,R012401
E0019714,U0018192,ISSUED,2026-07-24T23:28:52.312071+05:30,BR03,BR03,R012402
E0019715,U0024543,ISSUED,2026-07-25T02:32:11.012348+05:30,BR05,BR05,R012403
E0019716,U0007789,ISSUED,2026-07-25T02:23:53.269180+05:30,BR02,BR04,R012404
E0019717,U0010340,ISSUED,2026-07-25T02:23:53.269180+05:30,BR02,BR04,R012404
E0019718,U0024527,ISSUED,2026-07-25T00:46:26.777868+05:30,BR01,BR01,R012405
E0019719,U0024031,ISSUED,2026-07-25T00:00:37.077755+05:30,BR02,BR02,R012406
E0019720,U0024074,ISSUED,2026-07-25T00:00:37.077755+05:30,BR02,BR02,R012406
E0019721,U0010688,ISSUED,2026-07-25T00:59:01.191656+05:30,BR05,BR05,R012407
E0019722,U0016340,EXPIRED,2026-07-24T12:51:26.927835+05:30,BR02,,
E0019723,U0016385,EXPIRED,2026-07-24T15:09:34.461462+05:30,BR02,,
E0019724,U0017725,EXPIRED,2026-07-24T11:18:19.041740+05:30,BR02,,
E0019725,U0017730,EXPIRED,2026-07-24T11:33:07.788710+05:30,BR02,,
E0019726,U0017739,EXPIRED,2026-07-24T11:41:24.169331+05:30,BR02,,
E0019727,U0017746,EXPIRED,2026-07-24T12:05:58.861716+05:30,BR02,,
E0019728,U0017774,EXPIRED,2026-07-24T12:43:07.004167+05:30,BR02,,
E0019729,U0017777,EXPIRED,2026-07-24T12:49:31.880337+05:30,BR02,,
E0019730,U0017787,EXPIRED,2026-07-24T12:53:43.677334+05:30,BR02,,
E0019731,U0016332,EXPIRED,2026-07-24T12:11:38.378739+05:30,BR02,,
E0019732,U0016383,EXPIRED,2026-07-24T14:59:20.525880+05:30,BR02,,
E0019733,U0017864,EXPIRED,2026-07-24T16:53:14.930169+05:30,BR02,,
E0019734,U0023777,EXPIRED,2026-07-24T09:40:16.940416+05:30,BR05,,
E0019735,U0023896,EXPIRED,2026-07-24T14:42:12.740261+05:30,BR02,,
E0019736,U0023931,EXPIRED,2026-07-24T16:36:28.432694+05:30,BR02,,
E0019737,U0016261,EXPIRED,2026-07-24T09:10:16.608076+05:30,BR02,,
E0019738,U0016286,EXPIRED,2026-07-24T10:23:26.142180+05:30,BR02,,
E0019739,U0023825,EXPIRED,2026-07-24T11:41:27.488272+05:30,BR03,,
E0019740,U0024507,ISSUED,2026-07-25T09:02:50.015222+05:30,BR04,BR04,R012408
E0019741,U0024230,ISSUED,2026-07-25T10:10:09.480864+05:30,BR06,BR06,R012410
E0019742,U0024263,ISSUED,2026-07-25T10:10:09.480864+05:30,BR06,BR06,R012410
E0019743,U0023953,ISSUED,2026-07-25T10:35:12.174784+05:30,BR05,BR03,R012411
E0019744,U0024319,ISSUED,2026-07-25T08:52:11.948898+05:30,BR04,BR04,R012412
E0019745,U0024578,ISSUED,2026-07-25T08:52:11.948898+05:30,BR04,BR04,R012412
E0019746,U0009287,ISSUED,2026-07-25T08:13:35.663410+05:30,BR01,BR01,R012413
E0019747,U0024060,ISSUED,2026-07-25T10:23:34.311301+05:30,BR02,BR03,R012414
E0019748,U0023993,ISSUED,2026-07-25T10:23:34.311301+05:30,BR05,BR03,R012414
E0019749,U0024192,ISSUED,2026-07-25T08:11:32.817478+05:30,BR06,BR06,R012415
E0019750,U0022469,ISSUED,2026-07-25T09:44:22.257102+05:30,BR05,BR05,R012416
E0019751,U0021054,ISSUED,2026-07-25T09:44:22.257102+05:30,BR05,BR05,R012416
E0019752,U0021071,ISSUED,2026-07-25T09:44:22.257102+05:30,BR05,BR05,R012416
E0019753,U0018006,ISSUED,2026-07-25T10:54:27.429945+05:30,BR02,BR02,R012417
E0019754,U0018077,ISSUED,2026-07-25T10:54:27.429945+05:30,BR02,BR02,R012417
E0019755,U0016459,ISSUED,2026-07-25T09:19:34.811430+05:30,BR02,BR02,R012418
E0019756,U0024622,ISSUED,2026-07-25T12:38:14.835159+05:30,BR05,BR04,R012419
E0019757,U0022517,ISSUED,2026-07-25T11:38:52.875569+05:30,BR05,BR05,R012420
E0019758,U0022003,ISSUED,2026-07-25T13:14:08.754687+05:30,BR06,BR06,R012421
E0019759,U0024935,ISSUED,2026-07-25T10:20:56.320698+05:30,BR04,BR04,R012422
E0019760,U0024589,ISSUED,2026-07-25T10:20:56.320698+05:30,BR04,BR04,R012422
E0019761,U0024595,ISSUED,2026-07-25T10:20:56.320698+05:30,BR04,BR04,R012422
E0019762,U0024229,ISSUED,2026-07-25T13:02:24.695715+05:30,BR06,BR06,R012423
E0019763,U0024241,ISSUED,2026-07-25T13:02:24.695715+05:30,BR06,BR06,R012423
E0019764,U0021233,ISSUED,2026-07-25T12:21:39.053380+05:30,BR06,BR06,R012424
E0019765,U0024820,ISSUED,2026-07-25T10:40:37.842364+05:30,BR01,BR01,R012425
E0019766,U0024836,ISSUED,2026-07-25T10:40:37.842364+05:30,BR01,BR01,R012425
E0019767,U0024844,ISSUED,2026-07-25T10:40:37.842364+05:30,BR01,BR01,R012425
E0019768,U0024676,ISSUED,2026-07-25T11:28:13.596056+05:30,BR04,BR04,R012426
E0019769,U0024727,ISSUED,2026-07-25T11:28:13.596056+05:30,BR04,BR04,R012426
E0019770,U0016490,ISSUED,2026-07-25T12:45:06.612071+05:30,BR02,BR02,R012427
E0019771,U0017945,ISSUED,2026-07-25T12:45:06.612071+05:30,BR02,BR02,R012427
E0019772,U0016515,ISSUED,2026-07-25T12:45:06.612071+05:30,BR02,BR02,R012427
E0019773,U0021804,ISSUED,2026-07-25T11:27:25.593457+05:30,BR05,BR05,R012428
E0019774,U0021109,ISSUED,2026-07-25T11:22:42.827288+05:30,BR05,BR05,R012429
E0019775,U0021140,ISSUED,2026-07-25T11:22:42.827288+05:30,BR05,BR05,R012429
E0019776,U0020814,ISSUED,2026-07-25T11:43:43.056626+05:30,BR01,BR01,R012430
E0019777,U0022219,ISSUED,2026-07-25T11:43:43.056626+05:30,BR01,BR01,R012430
E0019778,U0024405,ISSUED,2026-07-25T13:37:48.250773+05:30,BR02,BR06,R012431
E0019779,U0020845,ISSUED,2026-07-25T11:12:08.097952+05:30,BR01,BR01,R012432
E0019780,U0024632,ISSUED,2026-07-25T12:51:33.174390+05:30,BR06,BR06,R012433
E0019781,U0022920,ISSUED,2026-07-25T12:56:46.897876+05:30,BR06,BR06,R012434
E0019782,U0023007,ISSUED,2026-07-25T12:56:46.897876+05:30,BR06,BR06,R012434
E0019783,U0023032,ISSUED,2026-07-25T12:56:46.897876+05:30,BR06,BR06,R012434
E0019784,U0024667,ISSUED,2026-07-25T14:52:30.497992+05:30,BR04,BR02,R012435
E0019785,U0024915,ISSUED,2026-07-25T13:26:50.830465+05:30,BR01,BR01,R012436
E0019786,U0024942,ISSUED,2026-07-25T13:26:50.830465+05:30,BR01,BR01,R012436
E0019787,U0024076,ISSUED,2026-07-25T14:00:45.498163+05:30,BR01,BR01,R012437
E0019788,U0024123,ISSUED,2026-07-25T14:00:45.498163+05:30,BR01,BR01,R012437
E0019789,U0021860,ISSUED,2026-07-25T16:07:23.304879+05:30,BR05,BR05,R012438
E0019790,U0020474,ISSUED,2026-07-25T16:07:23.304879+05:30,BR05,BR05,R012438
E0019791,U0020514,ISSUED,2026-07-25T16:07:23.304879+05:30,BR05,BR05,R012438
E0019792,U0021192,ISSUED,2026-07-25T14:44:08.059143+05:30,BR05,BR05,R012439
E0019793,U0022649,ISSUED,2026-07-25T14:44:08.059143+05:30,BR05,BR05,R012439
E0019794,U0024127,ISSUED,2026-07-25T14:22:06.875077+05:30,BR01,BR01,R012440
E0019795,U0024159,ISSUED,2026-07-25T15:38:14.206591+05:30,BR01,BR01,R012441
E0019796,U0024202,ISSUED,2026-07-25T15:38:14.206591+05:30,BR01,BR01,R012441
E0019797,U0020855,ISSUED,2026-07-25T14:37:43.502862+05:30,BR01,BR01,R012442
E0019798,U0017463,ISSUED,2026-07-25T15:48:48.818101+05:30,BR03,BR03,R012443
E0019799,U0018005,ISSUED,2026-07-25T14:06:51.392763+05:30,BR02,BR02,R012444
E0019800,U0016604,ISSUED,2026-07-25T14:06:51.392763+05:30,BR02,BR02,R012444
E0019801,U0016563,ISSUED,2026-07-25T15:57:09.541162+05:30,BR02,BR04,R012445
E0019802,U0016581,ISSUED,2026-07-25T15:23:12.543375+05:30,BR02,BR04,R012446
E0019803,U0018023,ISSUED,2026-07-25T15:23:12.543375+05:30,BR02,BR04,R012446
E0019804,U0018030,ISSUED,2026-07-25T15:23:12.543375+05:30,BR02,BR04,R012446
E0019805,U0022554,ISSUED,2026-07-25T14:58:50.424729+05:30,BR01,BR01,R012447
E0019806,U0022562,ISSUED,2026-07-25T14:58:50.424729+05:30,BR01,BR01,R012447
E0019807,U0024417,ISSUED,2026-07-25T14:04:40.552854+05:30,BR06,BR06,R012448
E0019808,U0017514,ISSUED,2026-07-25T15:08:58.624585+05:30,BR03,BR03,R012449
E0019809,U0018904,ISSUED,2026-07-25T15:08:58.624585+05:30,BR03,BR03,R012449
E0019810,U0017567,ISSUED,2026-07-25T15:08:58.624585+05:30,BR03,BR03,R012449
E0019811,U0018664,ISSUED,2026-07-25T14:48:56.087064+05:30,BR03,BR03,R012450
E0019812,U0022024,ISSUED,2026-07-25T17:52:18.167165+05:30,BR06,BR06,R012451
E0019813,U0023457,ISSUED,2026-07-25T17:52:18.167165+05:30,BR06,BR06,R012451
E0019814,U0023505,ISSUED,2026-07-25T17:52:18.167165+05:30,BR06,BR06,R012451
E0019815,U0022579,ISSUED,2026-07-25T17:00:42.361515+05:30,BR01,BR01,R012452
E0019816,U0021208,ISSUED,2026-07-25T17:00:42.361515+05:30,BR01,BR01,R012452
E0019817,U0024145,ISSUED,2026-07-25T17:29:05.490193+05:30,BR05,BR06,R012453
E0019818,U0024286,ISSUED,2026-07-25T17:29:05.490193+05:30,BR01,BR06,R012453
E0019819,U0024984,ISSUED,2026-07-25T16:47:43.124625+05:30,BR06,BR06,R012454
E0019820,U0025060,ISSUED,2026-07-25T17:47:15.991156+05:30,BR02,BR02,R012455
E0019821,U0024859,ISSUED,2026-07-25T17:47:15.991156+05:30,BR02,BR02,R012455
E0019822,U0019621,ISSUED,2026-07-25T15:48:35.395095+05:30,BR05,BR05,R012456
E0019823,U0018448,ISSUED,2026-07-25T15:48:35.395095+05:30,BR05,BR05,R012456
E0019824,U0025015,ISSUED,2026-07-25T18:25:40.912166+05:30,BR04,BR04,R012457
E0019825,U0024411,ISSUED,2026-07-25T17:42:09.766591+05:30,BR01,BR01,R012458
E0019826,U0024423,ISSUED,2026-07-25T17:42:09.766591+05:30,BR01,BR01,R012458
E0019827,U0016404,ISSUED,2026-07-25T18:23:21.899145+05:30,BR04,BR04,R012459
E0019828,U0017329,ISSUED,2026-07-25T18:23:21.899145+05:30,BR04,BR04,R012459
E0019829,U0023075,ISSUED,2026-07-25T15:52:28.945207+05:30,BR06,BR06,R012460
E0019830,U0024497,ISSUED,2026-07-25T19:06:18.781844+05:30,BR06,BR06,R012461
E0019831,U0022094,ISSUED,2026-07-25T16:24:44.430769+05:30,BR06,BR06,R012462
E0019832,U0023612,ISSUED,2026-07-25T16:12:45.844225+05:30,BR06,BR06,R012463
E0019833,U0024604,ISSUED,2026-07-25T18:10:12.884823+05:30,BR05,BR05,R012464
E0019834,U0025047,ISSUED,2026-07-25T18:10:12.884823+05:30,BR05,BR05,R012464
E0019835,U0024460,ISSUED,2026-07-25T16:14:33.865031+05:30,BR04,BR04,R012465
E0019836,U0024461,ISSUED,2026-07-25T16:14:33.865031+05:30,BR04,BR04,R012465
E0019837,U0023287,ISSUED,2026-07-25T16:54:42.501726+05:30,BR06,BR06,R012466
E0019838,U0023326,ISSUED,2026-07-25T16:54:42.501726+05:30,BR06,BR06,R012466
E0019839,U0023376,ISSUED,2026-07-25T16:54:42.501726+05:30,BR06,BR06,R012466
E0019840,U0009434,ISSUED,2026-07-25T19:04:31.824417+05:30,BR01,BR01,R012467
E0019841,U0009448,ISSUED,2026-07-25T19:04:31.824417+05:30,BR01,BR01,R012467
E0019842,U0018211,ISSUED,2026-07-25T19:23:43.026986+05:30,BR03,BR03,R012468
E0019843,U0018339,ISSUED,2026-07-25T19:23:43.026986+05:30,BR03,BR03,R012468
E0019844,U0018361,ISSUED,2026-07-25T19:23:43.026986+05:30,BR03,BR03,R012468
E0019845,U0023450,ISSUED,2026-07-25T16:48:27.718737+05:30,BR06,BR06,R012469
E0019846,U0018386,ISSUED,2026-07-25T20:05:22.200729+05:30,BR03,BR03,R012470
E0019847,U0024952,ISSUED,2026-07-25T20:27:07.152528+05:30,BR06,BR06,R012471
E0019848,U0012731,ISSUED,2026-07-25T20:03:32.389548+05:30,BR05,BR05,R012473
E0019849,U0020865,ISSUED,2026-07-25T20:59:52.806058+05:30,BR01,BR01,R012474
E0019850,U0020867,ISSUED,2026-07-25T20:59:52.806058+05:30,BR01,BR01,R012474
E0019851,U0022318,ISSUED,2026-07-25T20:59:52.806058+05:30,BR01,BR01,R012474
E0019852,U0022803,ISSUED,2026-07-25T19:14:10.537719+05:30,BR06,BR06,R012475
E0019853,U0021404,ISSUED,2026-07-25T19:14:10.537719+05:30,BR06,BR06,R012475
E0019854,U0024797,ISSUED,2026-07-25T18:47:08.969003+05:30,BR03,BR03,R012477
E0019855,U0021225,ISSUED,2026-07-25T19:46:54.623156+05:30,BR01,BR01,R012478
E0019856,U0021284,ISSUED,2026-07-25T19:46:54.623156+05:30,BR01,BR01,R012478
E0019857,U0022203,ISSUED,2026-07-25T22:08:53.998002+05:30,BR06,BR06,R012479
E0019858,U0025010,ISSUED,2026-07-25T20:48:05.141803+05:30,BR05,BR01,R012480
E0019859,U0025048,ISSUED,2026-07-25T20:48:05.141803+05:30,BR05,BR01,R012480
E0019860,U0022328,ISSUED,2026-07-25T21:30:25.853468+05:30,BR01,BR01,R012481
E0019861,U0010978,ISSUED,2026-07-25T20:09:10.563126+05:30,BR06,BR06,R012482
E0019862,U0023549,ISSUED,2026-07-25T23:39:55.527398+05:30,BR06,BR06,R012483
E0019863,U0023558,ISSUED,2026-07-25T23:39:55.527398+05:30,BR06,BR06,R012483
E0019864,U0020338,ISSUED,2026-07-25T20:14:18.595733+05:30,BR05,BR05,R012484
E0019865,U0022652,ISSUED,2026-07-25T20:26:01.718824+05:30,BR05,BR05,R012485
E0019866,U0016530,ISSUED,2026-07-25T22:22:59.813454+05:30,BR06,BR06,R012486
E0019867,U0016945,ISSUED,2026-07-25T22:22:59.813454+05:30,BR06,BR06,R012486
E0019868,U0024994,ISSUED,2026-07-25T23:02:29.180475+05:30,BR03,BR06,R012487
E0019869,U0020540,ISSUED,2026-07-25T22:35:27.814991+05:30,BR05,BR05,R012489
E0019870,U0017569,ISSUED,2026-07-25T21:09:23.423203+05:30,BR03,BR03,R012490
E0019871,U0007064,ISSUED,2026-07-25T22:22:20.595263+05:30,BR02,BR02,R012491
E0019872,U0020542,ISSUED,2026-07-26T00:15:39.941014+05:30,BR05,BR05,R012492
E0019873,U0021982,ISSUED,2026-07-26T00:15:39.941014+05:30,BR05,BR05,R012492
E0019874,U0024265,ISSUED,2026-07-25T23:46:03.327075+05:30,BR05,BR06,R012493
E0019875,U0018389,ISSUED,2026-07-25T22:20:01.208899+05:30,BR03,BR03,R012494
E0019876,U0009722,ISSUED,2026-07-25T22:43:36.052752+05:30,BR03,BR03,R012495
E0019877,U0018036,ISSUED,2026-07-26T00:01:37.451595+05:30,BR02,BR02,R012496
E0019878,U0018038,ISSUED,2026-07-26T00:01:37.451595+05:30,BR02,BR02,R012496
E0019879,U0018084,ISSUED,2026-07-26T00:22:49.226647+05:30,BR02,BR02,R012497
E0019880,U0018104,ISSUED,2026-07-26T00:22:49.226647+05:30,BR02,BR02,R012497
E0019881,U0021440,ISSUED,2026-07-26T01:48:59.371112+05:30,BR06,BR06,R012498
E0019882,U0021470,ISSUED,2026-07-26T01:48:59.371112+05:30,BR06,BR06,R012498
E0019883,U0023114,ISSUED,2026-07-25T22:36:38.356493+05:30,BR04,BR04,R012499
E0019884,U0023165,ISSUED,2026-07-25T22:36:38.356493+05:30,BR04,BR04,R012499
E0019885,U0024602,ISSUED,2026-07-25T22:36:38.356493+05:30,BR04,BR04,R012499
E0019886,U0024182,ISSUED,2026-07-25T23:07:34.807949+05:30,BR02,BR02,R012500
E0019887,U0018974,ISSUED,2026-07-25T23:19:48.427053+05:30,BR03,BR03,R012501
E0019888,U0024664,ISSUED,2026-07-26T00:42:38.773078+05:30,BR04,BR04,R012502
E0019889,U0019059,ISSUED,2026-07-25T23:00:29.267126+05:30,BR05,BR05,R012503
E0019890,U0017972,ISSUED,2026-07-26T00:24:19.893320+05:30,BR05,BR05,R012504
E0019891,U0016560,EXPIRED,2026-07-25T14:07:31.349795+05:30,BR02,,
E0019892,U0016583,EXPIRED,2026-07-25T14:49:47.522318+05:30,BR02,,
E0019893,U0016586,EXPIRED,2026-07-25T14:51:23.177773+05:30,BR02,,
E0019894,U0016597,EXPIRED,2026-07-25T15:08:57.448636+05:30,BR02,,
E0019895,U0016612,EXPIRED,2026-07-25T15:46:09.575065+05:30,BR02,,
E0019896,U0016636,EXPIRED,2026-07-25T16:44:08.957979+05:30,BR02,,
E0019897,U0017986,EXPIRED,2026-07-25T13:50:51.880348+05:30,BR02,,
E0019898,U0016460,EXPIRED,2026-07-25T09:21:30.763065+05:30,BR02,,
E0019899,U0016469,EXPIRED,2026-07-25T10:04:29.377053+05:30,BR02,,
E0019900,U0016509,EXPIRED,2026-07-25T12:00:44.728990+05:30,BR02,,
E0019901,U0016510,EXPIRED,2026-07-25T12:01:16.369828+05:30,BR02,,
E0019902,U0017940,EXPIRED,2026-07-25T10:58:54.326839+05:30,BR02,,
E0019903,U0024138,EXPIRED,2026-07-25T16:51:16.118979+05:30,BR02,,
E0019904,U0016508,EXPIRED,2026-07-25T12:00:36.859978+05:30,BR02,,
E0019905,U0016531,EXPIRED,2026-07-25T12:57:57.234667+05:30,BR02,,
E0019906,U0024189,ISSUED,2026-07-26T10:01:15.673870+05:30,BR02,BR02,R012506
E0019907,U0024394,ISSUED,2026-07-26T10:01:15.673870+05:30,BR02,BR02,R012506
E0019908,U0023180,ISSUED,2026-07-26T08:44:34.639993+05:30,BR06,BR06,R012507
E0019909,U0017282,ISSUED,2026-07-26T08:12:36.250568+05:30,BR03,BR03,R012508
E0019910,U0017306,ISSUED,2026-07-26T08:12:36.250568+05:30,BR03,BR03,R012508
E0019911,U0017351,ISSUED,2026-07-26T08:12:36.250568+05:30,BR03,BR03,R012508
E0019912,U0024547,ISSUED,2026-07-26T10:52:36.604670+05:30,BR01,BR01,R012509
E0019913,U0024641,ISSUED,2026-07-26T10:52:36.604670+05:30,BR01,BR01,R012509
E0019914,U0021255,ISSUED,2026-07-26T10:50:19.304020+05:30,BR05,BR05,R012510
E0019915,U0025078,ISSUED,2026-07-26T09:31:32.644153+05:30,BR04,BR04,R012511
E0019916,U0024668,ISSUED,2026-07-26T09:02:01.794660+05:30,BR04,BR04,R012512
E0019917,U0024761,ISSUED,2026-07-26T09:02:01.794660+05:30,BR04,BR04,R012512
E0019918,U0024663,ISSUED,2026-07-26T10:41:38.716534+05:30,BR01,BR01,R012513
E0019919,U0024875,ISSUED,2026-07-26T10:41:38.716534+05:30,BR01,BR01,R012513
E0019920,U0024375,ISSUED,2026-07-26T13:16:19.467497+05:30,BR05,BR03,R012515
E0019921,U0024469,ISSUED,2026-07-26T13:16:19.467497+05:30,BR01,BR03,R012515
E0019922,U0024223,ISSUED,2026-07-26T13:08:31.128867+05:30,BR01,BR01,R012517
E0019923,U0024273,ISSUED,2026-07-26T13:08:31.128867+05:30,BR01,BR01,R012517
E0019924,U0024280,ISSUED,2026-07-26T13:08:31.128867+05:30,BR01,BR01,R012517
E0019925,U0017212,ISSUED,2026-07-26T10:55:53.663607+05:30,BR06,BR06,R012518
E0019926,U0017242,ISSUED,2026-07-26T10:55:53.663607+05:30,BR06,BR06,R012518
E0019927,U0024552,ISSUED,2026-07-26T12:01:37.637501+05:30,BR04,BR04,R012519
E0019928,U0020889,ISSUED,2026-07-26T13:11:17.712373+05:30,BR01,BR01,R012520
E0019929,U0022365,ISSUED,2026-07-26T13:11:17.712373+05:30,BR01,BR01,R012520
E0019930,U0019355,ISSUED,2026-07-26T13:05:18.856652+05:30,BR05,BR05,R012521
E0019931,U0025184,DISCARDED_TTI,2026-07-27T10:56:22.450044+05:30,BR02,,
E0019932,U0025185,DISCARDED_TTI,2026-07-27T10:56:22.450044+05:30,BR02,,
E0019933,U0025186,DISCARDED_TTI,2026-07-27T10:56:22.450044+05:30,BR02,,
E0019934,U0025021,ISSUED,2026-07-26T12:26:03.652783+05:30,BR06,BR06,R012522
E0019935,U0024948,ISSUED,2026-07-26T12:19:40.075832+05:30,BR04,BR04,R012523
E0019936,U0024997,ISSUED,2026-07-26T12:19:40.075832+05:30,BR04,BR04,R012523
E0019937,U0024791,ISSUED,2026-07-26T15:32:28.528382+05:30,BR01,BR01,R012524
E0019938,U0019015,ISSUED,2026-07-26T13:53:00.659719+05:30,BR01,BR01,R012525
E0019939,U0021303,ISSUED,2026-07-26T15:12:16.555631+05:30,BR01,BR01,R012526
E0019940,U0023397,ISSUED,2026-07-26T14:06:43.993728+05:30,BR04,BR04,R012527
E0019941,U0023254,ISSUED,2026-07-26T13:31:54.524405+05:30,BR06,BR06,R012528
E0019942,U0024441,ISSUED,2026-07-26T15:56:35.408363+05:30,BR02,BR04,R012529
E0019943,U0025230,DISCARDED_TTI,2026-07-27T12:45:44.113007+05:30,BR01,,
E0019944,U0025231,DISCARDED_TTI,2026-07-27T12:45:44.113007+05:30,BR01,,
E0019945,U0022234,ISSUED,2026-07-26T14:54:25.083830+05:30,BR06,BR06,R012530
E0019946,U0022241,ISSUED,2026-07-26T14:54:25.083830+05:30,BR06,BR06,R012530
E0019947,U0017916,ISSUED,2026-07-26T14:06:42.624149+05:30,BR01,BR01,R012531
E0019948,U0017971,ISSUED,2026-07-26T14:06:42.624149+05:30,BR01,BR01,R012531
E0019949,U0018106,ISSUED,2026-07-26T14:06:42.624149+05:30,BR01,BR01,R012531
E0019950,U0025238,DISCARDED_TTI,2026-07-27T13:02:33.570890+05:30,BR05,,
E0019951,U0025239,DISCARDED_TTI,2026-07-27T13:02:33.570890+05:30,BR05,,
E0019952,U0024945,ISSUED,2026-07-26T15:34:06.605231+05:30,BR02,BR04,R012532
E0019953,U0024847,ISSUED,2026-07-26T15:34:06.605231+05:30,BR02,BR04,R012532
E0019954,U0024581,ISSUED,2026-07-26T14:32:13.708310+05:30,BR05,BR05,R012533
E0019955,U0019839,ISSUED,2026-07-26T14:20:30.151136+05:30,BR03,BR03,R012534
E0019956,U0018432,ISSUED,2026-07-26T14:20:30.151136+05:30,BR03,BR03,R012534
E0019957,U0018494,ISSUED,2026-07-26T14:20:30.151136+05:30,BR03,BR03,R012534
E0019958,U0018517,ISSUED,2026-07-26T14:48:31.169516+05:30,BR03,BR03,R012536
E0019959,U0019944,ISSUED,2026-07-26T14:15:35.963796+05:30,BR01,BR01,R012537
E0019960,U0018626,ISSUED,2026-07-26T14:15:35.963796+05:30,BR01,BR01,R012537
E0019961,U0020963,ISSUED,2026-07-26T15:19:42.080423+05:30,BR01,BR01,R012538
E0019962,U0013116,ISSUED,2026-07-26T14:23:09.357151+05:30,BR04,BR04,R012539
E0019963,U0013218,ISSUED,2026-07-26T14:23:09.357151+05:30,BR04,BR04,R012539
E0019964,U0024730,ISSUED,2026-07-26T14:56:19.856924+05:30,BR05,BR05,R012540
E0019965,U0025169,ISSUED,2026-07-26T17:14:49.742866+05:30,BR04,BR04,R012541
E0019966,U0024568,ISSUED,2026-07-26T17:14:49.742866+05:30,BR04,BR04,R012541
E0019967,U0024577,ISSUED,2026-07-26T17:14:49.742866+05:30,BR04,BR04,R012541
E0019968,U0018630,ISSUED,2026-07-26T16:17:50.512188+05:30,BR01,BR01,R012542
E0019969,U0022707,ISSUED,2026-07-26T16:09:46.722013+05:30,BR01,BR01,R012544
E0019970,U0021313,ISSUED,2026-07-26T16:09:46.722013+05:30,BR01,BR01,R012544
E0019971,U0020995,ISSUED,2026-07-26T15:10:32.646959+05:30,BR01,BR01,R012545
E0019972,U0021011,ISSUED,2026-07-26T15:10:32.646959+05:30,BR01,BR01,R012545
